r;rid;node1;node2;type;w
r;473624104;150;219326;6;599
r;111045;150;48855;6;597
r;9929309;150;317214;6;597
r;78653351;150;128966;6;597
r;96698498;150;108062;6;597
r;9907065;150;156371;6;595
r;78653402;150;103416;6;595
r;78653415;150;265226;6;595
r;470502264;150;10844663;6;595
r;107546;150;17559;6;593
r;111046;150;63235;6;593
r;157619;150;112511;6;593
r;9920999;150;110773;6;593
r;10760285;150;265839;6;593
r;61445599;150;2464206;6;593
r;83348291;150;396149;6;593
r;97347433;150;258955;6;593
r;98300706;150;227036;6;593
r;9920895;150;91794;6;591
r;14402255;150;101018;6;591
r;78639830;150;396042;6;591
r;97364673;150;390851;6;591
r;391409132;150;14940408;6;591
r;393725382;150;150903;6;591
r;170453;150;86640;6;589
r;10766667;150;264881;6;589
r;10861763;150;265277;6;589
r;423450566;150;88491;0;588
r;10784131;150;317929;6;587
r;2895462;150;248081;6;585
r;10921495;150;142602;6;585
r;12045171;150;330964;6;585
r;11253631;150;265220;6;583
r;870;150;11191;0;581
r;10749742;150;115304;6;581
r;79918446;150;391009;6;580
r;10755029;150;264880;6;579
r;79926205;150;87789;6;579
r;79933964;150;391010;6;579
r;97364728;150;152629;6;579
r;9907699;150;29106;6;577
r;9907965;150;215800;6;577
r;10778874;150;264908;6;577
r;12986925;150;264598;6;577
r;12986929;150;317213;6;577
r;13008625;150;152973;6;577
r;14429327;150;436343;6;577
r;22328606;150;1196397;6;577
r;78653444;150;265633;6;577
r;86538041;150;3378472;6;577
r;97364727;150;154719;6;577
r;287694766;150;11220589;6;577
r;375547399;150;8749030;6;577
r;383992157;150;2461482;6;577
r;473912238;150;232580;6;577
r;473912239;150;15413415;6;577
r;61444;150;55001;0;572
r;80340;150;117789;9;570
r;1218;150;116032;0;534
r;62824;150;115352;0;518
r;3156284;150;217380;106;515
r;61445;150;142832;0;505
r;374384686;150;14725881;128;503
r;74117;150;8990;9;471
r;820;150;113325;0;469
r;80337;150;115352;9;461
r;111382;150;95256;0;439
r;1307;150;117789;0;428
r;819;150;17559;0;414
r;3183952;150;151856;106;413
r;3156288;150;222644;106;406
r;400125;150;152150;0;403
r;79561;150;151867;9;391
r;2125523;150;215135;9;385
r;1533726;150;213466;1;382
r;256251;150;152870;11;379
r;74119;150;56280;9;371
r;374565106;150;14733028;140;369
r;2442852;150;225934;9;365
r;8644717;150;185503;11;354
r;79562;150;77008;9;350
r;484206;150;171870;4;346
r;276279;150;15196;17;332
r;132483;150;63235;0;325
r;71485;150;135591;0;318
r;1552370;150;214602;9;315
r;79581;150;148387;9;289
r;378560;150;159297;11;289
r;91490328;150;63235;35;285
r;365033;150;159580;11;279
r;2217266;150;157583;11;279
r;442991;150;165987;11;268
r;471369;150;155769;11;268
r;96871;150;77424;9;262
r;19188617;150;664428;128;259
r;1306;150;82231;0;254
r;209165504;150;9197063;128;253
r;378561;150;163096;11;248
r;1956116;150;233133;6;244
r;9611272;150;55823;6;244
r;80361316;150;267642;6;244
r;11119029;150;325741;6;242
r;11128499;150;325738;6;242
r;11135203;150;325736;6;242
r;14414113;150;329657;6;242
r;96872;150;125745;9;242
r;107641;150;71624;6;240
r;11141821;150;325731;6;240
r;11148442;150;325728;6;240
r;289137602;150;325657;6;240
r;475449101;150;11567;6;240
r;431952;150;163012;36;240
r;3153151;150;13369;6;238
r;10926984;150;54794;6;238
r;13514410;150;65081;6;238
r;13983200;150;260820;6;238
r;24534709;150;1483990;6;238
r;96698456;150;58768;6;238
r;357106555;150;14049831;6;238
r;2811560;150;234036;6;236
r;12379219;150;18843;6;236
r;12986923;150;165310;6;236
r;12986927;150;218086;6;236
r;13008627;150;109527;6;236
r;13603298;150;225847;6;236
r;83904741;150;436570;6;236
r;97808361;150;157007;6;236
r;98290175;150;19356;6;236
r;287692604;150;139768;6;236
r;287692628;150;217995;6;236
r;287694998;150;228289;6;236
r;312028970;150;1395235;6;236
r;314931994;150;101689;6;236
r;357271320;150;14049840;6;236
r;358376161;150;14049844;6;236
r;375547213;150;332174;6;236
r;375547396;150;237;6;236
r;377456030;150;12321907;6;236
r;391384863;150;14921191;6;236
r;12074944;150;142832;102;236
r;55853948;150;5425;6;234
r;83923464;150;316850;6;234
r;97347432;150;248455;6;234
r;273927883;150;216507;6;234
r;286740680;150;225128;6;234
r;286740682;150;109638;6;234
r;1614458;150;210470;11;233
r;12986922;150;123933;6;232
r;98290172;150;182869;6;232
r;273927879;150;140704;6;232
r;465941;150;21532;11;231
r;1870438;150;53314;6;230
r;222028;150;8990;0;228
r;1614452;150;23784;11;225
r;473557774;150;137805;6;222
r;1870439;150;27266;6;220
r;288647298;150;234460;6;220
r;375547202;150;112628;6;220
r;377084781;150;7431669;6;220
r;12986931;150;12105;6;218
r;2281241;150;245893;9;217
r;1614449;150;155114;11;214
r;1614451;150;155115;11;214
r;267625419;150;10677283;128;213
r;354984491;150;1476355;26;205
r;1614441;150;155117;11;204
r;2151538;150;246069;11;202
r;268354;150;64238;17;202
r;61283;150;120325;0;198
r;398458598;150;15554224;128;197
r;387735596;150;6825834;333;196
r;2277332;150;199896;11;195
r;1614450;150;181472;11;194
r;563291;150;113325;5;192
r;66271;150;9159;0;191
r;563293;150;70465;5;191
r;1745480;150;52255;15;191
r;193650815;150;8955957;128;191
r;119873;150;117095;3;190
r;563294;150;65596;5;187
r;197163;150;138092;9;187
r;1614444;150;152708;11;184
r;2277626;150;171326;11;184
r;74113;150;52119;9;182
r;119959;150;60902;9;182
r;2013639;150;241794;36;180
r;475286730;150;17422725;128;179
r;8577019;150;21588;11;175
r;1614455;150;175318;11;174
r;8645219;150;185703;11;174
r;1649416;150;23784;0;173
r;8624133;150;154793;11;173
r;8735326;150;267390;11;173
r;8737621;150;269863;11;173
r;475759345;150;17426663;128;173
r;175086;150;74846;9;172
r;8625487;150;157890;11;172
r;241207;150;4653;24;172
r;8693439;150;221920;11;171
r;8713518;150;250189;11;171
r;212912;150;153014;0;170
r;12165450;150;87639;5;170
r;8915380;150;159468;6;170
r;8708179;150;243718;11;170
r;270667;150;95256;28;169
r;563289;150;57444;5;168
r;262884;150;149223;9;168
r;8571705;150;5249;11;168
r;270669;150;135591;28;168
r;12165448;150;98263;5;166
r;96875;150;144846;9;166
r;1614445;150;197495;11;165
r;1614446;150;197496;11;165
r;1614447;150;191256;11;165
r;1649415;150;71624;0;164
r;12165453;150;116032;5;164
r;1614453;150;181473;11;164
r;1614456;150;175319;11;164
r;1614457;150;155116;11;164
r;8616046;150;133066;11;164
r;8644630;150;185460;11;164
r;8646159;150;186155;11;164
r;8646686;150;186387;11;164
r;8657542;150;193738;11;164
r;1614442;150;214648;11;163
r;1614448;150;57890;11;163
r;8582095;150;36394;11;163
r;8596064;150;77131;11;163
r;8603156;150;97295;11;163
r;8636737;150;180234;11;163
r;8677139;150;205585;11;163
r;8735320;150;267387;11;163
r;8735321;150;267388;11;163
r;8735324;150;267389;11;163
r;8735330;150;267391;11;163
r;8735997;150;268124;11;163
r;8737074;150;269371;11;163
r;8738738;150;271220;11;163
r;8747369;150;279952;11;163
r;8752364;150;285101;11;163
r;8759099;150;291267;11;163
r;8759539;150;291740;11;163
r;8759541;150;291741;11;163
r;8768040;150;301518;11;163
r;8771323;150;305150;11;163
r;8771505;150;305442;11;163
r;8773881;150;308174;11;163
r;8773883;150;308175;11;163
r;563290;150;77890;5;162
r;1614443;150;168166;11;162
r;2277338;150;246042;11;162
r;8579069;150;27423;11;162
r;8605989;150;105171;11;162
r;8619402;150;139870;11;162
r;8626009;150;158935;11;162
r;8626825;150;160307;11;162
r;8627670;150;161856;11;162
r;8632040;150;169448;11;162
r;8633334;150;170923;11;162
r;8639349;150;181998;11;162
r;8640666;150;182762;11;162
r;8675166;150;204309;11;162
r;8675835;150;204740;11;162
r;8676437;150;205160;11;162
r;8686914;150;211646;11;162
r;8753956;150;286567;11;162
r;12074957;150;225126;102;162
r;186824;150;43253;0;161
r;12165434;150;97643;5;161
r;8607556;150;109242;11;161
r;8685996;150;210979;11;161
r;8687062;150;211740;11;161
r;8689505;150;214815;11;161
r;8692532;150;220975;11;161
r;8696040;150;226289;11;161
r;8697399;150;228252;11;161
r;8698729;150;230123;11;161
r;8702077;150;234474;11;161
r;8702588;150;234910;11;161
r;8705443;150;238434;11;161
r;8707074;150;241363;11;161
r;8708986;150;244809;11;161
r;8710015;150;246329;11;161
r;8711652;150;248288;11;161
r;8712198;150;248855;11;161
r;8713428;150;250127;11;161
r;8716967;150;253302;11;161
r;8694762;150;224138;11;160
r;8720326;150;255823;11;160
r;8727532;150;260869;11;160
r;12074949;150;68467;102;158
r;268355;150;48496;17;157
r;12073159;150;11191;60;156
r;12074947;150;161628;102;155
r;8877135;150;191313;11;154
r;12165447;150;51393;5;153
r;61264;150;117095;0;152
r;119960;150;107477;9;152
r;3156294;150;9374;5;151
r;8881688;150;258470;11;151
r;12074945;150;246198;102;150
r;12074948;150;224363;102;150
r;12074951;150;220337;102;150
r;12074955;150;228252;102;150
r;12074956;150;223804;102;150
r;98300699;150;152778;6;149
r;62136;150;77890;0;148
r;54677338;150;14921;5;148
r;9015213;150;318885;11;148
r;9077702;150;321770;11;148
r;11279248;150;326139;11;148
r;270665;150;77008;28;148
r;270666;150;115352;28;148
r;111383;150;148387;0;147
r;8913781;150;157283;6;147
r;12074952;150;140100;102;147
r;2444158;150;88096;17;146
r;3153074;150;6890;15;145
r;213702;150;146885;4;144
r;12075138;150;213377;102;143
r;427058317;150;16280343;128;143
r;262885;150;76046;9;142
r;2216675;150;11954;11;142
r;288111;150;150;19;142
r;12074946;150;140176;102;141
r;12074950;150;86754;102;141
r;12074953;150;18280;102;141
r;12074954;150;19393;102;141
r;19188613;150;664427;128;139
r;270668;150;8990;28;138
r;3154228;150;64238;106;138
r;19188875;150;664492;128;135
r;19189034;150;664531;128;135
r;116753;150;96574;0;132
r;12165445;150;120325;5;132
r;1305;150;70465;0;131
r;54633259;150;10709;5;130
r;277205073;150;10981126;140;130
r;19188585;150;664420;128;129
r;19188545;150;664410;128;127
r;19188937;150;664507;128;127
r;18701662;150;596958;128;125
r;190711465;150;8865813;128;125
r;12165438;150;93045;5;123
r;18773437;150;601038;128;123
r;563292;150;137805;5;122
r;8992552;150;944;11;122
r;11851056;150;249743;11;122
r;11851758;150;231575;11;122
r;11852478;150;220747;11;122
r;11852739;150;214623;11;122
r;11853826;150;181474;11;122
r;11854615;150;175320;11;122
r;11855107;150;173720;11;122
r;11859304;150;129697;11;122
r;11859802;150;126068;11;122
r;11860291;150;122815;11;122
r;11870564;150;52713;11;121
r;11870952;150;49801;11;121
r;11873355;150;33775;11;121
r;11875175;150;21583;11;121
r;177323235;150;8743718;128;121
r;12165444;150;115556;5;120
r;12075136;150;104695;102;120
r;12075140;150;214126;102;120
r;79584;150;118539;9;119
r;265455;150;81191;24;119
r;375826;150;142832;28;119
r;19189018;150;664527;128;119
r;22120452;150;1171585;128;119
r;13686776;150;37298;32;118
r;360335;150;143206;17;117
r;15963919;150;444045;128;117
r;19188921;150;664503;128;117
r;177323419;150;8743735;128;117
r;12165442;150;11379;5;116
r;12075137;150;218940;102;116
r;1707334;150;128961;17;115
r;391484;150;17530;24;115
r;19188786;150;664470;128;115
r;19188803;150;664474;128;115
r;19188855;150;664487;128;115
r;267625411;150;10677281;128;115
r;19188565;150;664415;128;113
r;19188653;150;664437;128;113
r;19189047;150;664534;128;113
r;22120440;150;1171584;128;113
r;267625433;150;10677285;128;113
r;1543297;150;139575;15;112
r;2444159;150;79872;17;112
r;385466;150;77727;9;111
r;3153172;150;64888;17;111
r;28333389;150;57221;32;111
r;13952558;150;63309;74;111
r;12075139;150;235982;102;111
r;3183951;150;81997;106;111
r;19188573;150;664417;128;111
r;19188835;150;664482;128;111
r;19188941;150;664508;128;111
r;19189083;150;664543;128;111
r;267625335;150;10677280;128;111
r;267625499;150;10677286;128;111
r;267625503;150;10677287;128;111
r;119033;150;86296;0;110
r;3209072;150;35143;0;110
r;12766373;150;334829;11;110
r;19188561;150;664414;128;109
r;19188597;150;664423;128;109
r;19188601;150;664424;128;109
r;19188605;150;664425;128;109
r;19188641;150;664434;128;109
r;19188669;150;664441;128;109
r;19188709;150;664451;128;109
r;19188717;150;664453;128;109
r;19188754;150;664462;128;109
r;19188762;150;664464;128;109
r;19188774;150;664467;128;109
r;19189030;150;664530;128;109
r;19189079;150;664542;128;109
r;19189431;150;664629;128;109
r;19189587;150;664668;128;109
r;267625415;150;10677282;128;109
r;267625429;150;10677284;128;109
r;267625507;150;10677288;128;109
r;267625511;150;10677289;128;109
r;267625515;150;10677290;128;109
r;267625531;150;10677291;128;109
r;267625539;150;10677292;128;109
r;12731961;150;343179;11;108
r;12732009;150;343168;11;108
r;2444160;150;75869;17;108
r;30912910;150;35143;3;107
r;12165452;150;28337;5;107
r;2442851;150;241352;9;107
r;12082242;150;331538;11;107
r;12620147;150;370574;11;107
r;12635609;150;366648;11;107
r;19188557;150;664413;128;107
r;19189006;150;664524;128;107
r;19189227;150;664578;128;107
r;19189295;150;664595;128;107
r;19189323;150;664602;128;107
r;30227192;150;1864511;128;107
r;98389267;150;4316090;128;107
r;9876574;150;247024;0;106
r;12731975;150;343176;11;106
r;12732001;150;343169;11;106
r;12732015;150;343166;11;106
r;121500;150;141168;0;105
r;12586579;150;378779;11;105
r;12626525;150;368998;11;105
r;12731965;150;343178;11;105
r;12731971;150;343177;11;105
r;12732011;150;343167;11;105
r;1645936;150;217817;36;105
r;12379227;150;4455;73;105
r;19188577;150;664418;128;105
r;19188685;150;664445;128;105
r;19188770;150;664466;128;105
r;19188851;150;664486;128;105
r;19188986;150;664519;128;105
r;19189087;150;664544;128;105
r;19189091;150;664545;128;105
r;269360190;150;10761525;128;105
r;132924;150;27266;0;104
r;12165440;150;125767;5;104
r;12731983;150;343174;11;104
r;12751591;150;338513;11;104
r;12560915;150;385120;11;103
r;12731979;150;343175;11;103
r;1543296;150;35676;15;103
r;11711949;150;329796;128;103
r;18803263;150;606841;128;103
r;19189022;150;664528;128;103
r;134901;150;68822;0;101
r;12606381;150;373891;11;101
r;12636971;150;366315;11;101
r;12640989;150;365308;11;101
r;270415588;150;10830466;128;101
r;270415592;150;10830467;128;101
r;9898552;150;152708;0;100
r;12165457;150;7100;5;100
r;119437;150;47540;24;100
r;119439;150;87221;24;100
r;119441;150;128209;24;100
r;119445;150;78768;24;100
r;119447;150;43253;24;100
r;119449;150;130164;24;100
r;246349;150;91932;24;100
r;247239;150;47918;24;100
r;257174;150;79364;24;100
r;261714;150;64513;24;100
r;379630;150;163297;24;100
r;1677338;150;143986;24;100
r;1703941;150;106132;24;100
r;2277326;150;92304;24;100
r;2442853;150;123094;24;100
r;2482094;150;59014;24;100
r;2482097;150;35427;24;100
r;2482100;150;14338;24;100
r;12031626;150;62933;24;100
r;14832640;150;245915;24;100
r;14835632;150;20264;24;100
r;25259577;150;32550;24;100
r;218602741;150;9795796;24;100
r;28392340;150;28453;32;100
r;1383294;150;163651;45;100
r;1383295;150;162583;45;100
r;11575933;150;316960;45;100
r;22843801;150;1291610;45;100
r;22843802;150;1291642;45;100
r;1384725;150;160053;46;100
r;11567207;150;327642;46;100
r;11589817;150;212599;46;100
r;11589818;150;328852;46;100
r;11591692;150;219048;46;100
r;11591693;150;328951;46;100
r;34484309;150;1860906;66;100
r;34484413;150;321257;66;100
r;34484552;150;260500;66;100
r;34484639;150;246750;66;100
r;34484640;150;246749;66;100
r;255798631;150;10427054;66;100
r;255798632;150;10427005;66;100
r;346326733;150;13638031;66;100
r;346326734;150;13638029;66;100
r;364530231;150;14324414;66;100
r;364590987;150;14326737;66;100
r;364590990;150;14326734;66;100
r;364624070;150;14327145;66;100
r;364624073;150;14327142;66;100
r;364624075;150;14327140;66;100
r;364624078;150;14327137;66;100
r;364624136;150;14326970;66;100
r;364624139;150;14326967;66;100
r;364624141;150;14326965;66;100
r;364624144;150;14326962;66;100
r;364625398;150;14331346;66;100
r;364625399;150;14331345;66;100
r;364625404;150;14331340;66;100
r;364625416;150;14331328;66;100
r;364625428;150;14331300;66;100
r;364625433;150;14331295;66;100
r;364625438;150;14331290;66;100
r;364625441;150;14331287;66;100
r;364625443;150;14331285;66;100
r;364659273;150;14331362;66;100
r;364830316;150;14350670;66;100
r;364830533;150;14346984;66;100
r;364830536;150;14346981;66;100
r;364830752;150;14334676;66;100
r;364830755;150;14334673;66;100
r;364890963;150;14355278;66;100
r;364890966;150;14355275;66;100
r;365333470;150;14386397;66;100
r;365333473;150;14386394;66;100
r;365530571;150;14386630;66;100
r;365530575;150;14386626;66;100
r;366688407;150;14445996;66;100
r;366688410;150;14445993;66;100
r;367359023;150;14467281;66;100
r;367359024;150;14467280;66;100
r;367359029;150;14467275;66;100
r;367359672;150;14464432;66;100
r;368702242;150;14532253;66;100
r;368702248;150;14532247;66;100
r;368702431;150;14531754;66;100
r;368702434;150;14531746;66;100
r;368724533;150;14532724;66;100
r;368724534;150;14532723;66;100
r;368724538;150;14532719;66;100
r;368724539;150;14532718;66;100
r;368724674;150;14532481;66;100
r;368724675;150;14532479;66;100
r;369660408;150;14539946;66;100
r;369660584;150;14538697;66;100
r;369661145;150;14536651;66;100
r;369661148;150;14536648;66;100
r;369661151;150;14536645;66;100
r;369661188;150;14536513;66;100
r;369967830;150;14561179;66;100
r;369967833;150;14561176;66;100
r;369967844;150;14561129;66;100
r;370356827;150;14572856;66;100
r;370356830;150;14572853;66;100
r;370356834;150;14572849;66;100
r;370392415;150;14573558;66;100
r;370392507;150;14573357;66;100
r;370392510;150;14573354;66;100
r;370531431;150;14581597;66;100
r;370531434;150;14581594;66;100
r;370531457;150;14581544;66;100
r;370531459;150;14581542;66;100
r;371669935;150;14631050;66;100
r;371669937;150;14631048;66;100
r;371669940;150;14631045;66;100
r;372227897;150;14638925;66;100
r;372922815;150;14655870;66;100
r;372922818;150;14655867;66;100
r;373201439;150;14678460;66;100
r;374238040;150;14718817;66;100
r;374398659;150;14726240;66;100
r;375206245;150;14759724;66;100
r;375206251;150;14759608;66;100
r;375206258;150;14759544;66;100
r;381943389;150;14777444;66;100
r;384998049;150;14871391;66;100
r;385957607;150;14880417;66;100
r;385988220;150;14883492;66;100
r;385988222;150;14883455;66;100
r;386960942;150;14883728;66;100
r;386960947;150;14883725;66;100
r;389885820;150;14907640;66;100
r;392103732;150;15013358;66;100
r;392103760;150;15013317;66;100
r;392103763;150;15013314;66;100
r;393969228;150;15187936;66;100
r;399863067;150;15587228;66;100
r;400586877;150;15625013;66;100
r;400788038;150;15629133;66;100
r;400788041;150;15629130;66;100
r;414800266;150;15941840;66;100
r;414800269;150;15941820;66;100
r;417108212;150;15983712;66;100
r;418497486;150;16065935;66;100
r;418497488;150;16065933;66;100
r;418497491;150;16065930;66;100
r;418497531;150;16065879;66;100
r;419853727;150;16086860;66;100
r;419853856;150;16076380;66;100
r;419927976;150;16096053;66;100
r;419927978;150;16096051;66;100
r;425327735;150;16175244;66;100
r;425327921;150;16170426;66;100
r;425328117;150;16169090;66;100
r;425328120;150;16169087;66;100
r;425328166;150;16169031;66;100
r;425328798;150;16153024;66;100
r;425328800;150;16153022;66;100
r;426759943;150;16264096;66;100
r;431491921;150;16324582;66;100
r;431491927;150;16324577;66;100
r;431491930;150;16324574;66;100
r;431491933;150;16324571;66;100
r;431491938;150;16324566;66;100
r;431491941;150;16324563;66;100
r;431491943;150;16324560;66;100
r;431491946;150;16324557;66;100
r;431492241;150;16323835;66;100
r;431492244;150;16323832;66;100
r;431492605;150;16321861;66;100
r;431492611;150;16321818;66;100
r;431492613;150;16321816;66;100
r;431492702;150;16318571;66;100
r;431492714;150;16318545;66;100
r;431492746;150;16317911;66;100
r;431492749;150;16317908;66;100
r;431493125;150;16310955;66;100
r;431493126;150;16310954;66;100
r;431493411;150;16308244;66;100
r;431493414;150;16308241;66;100
r;431493458;150;16308164;66;100
r;431493461;150;16308161;66;100
r;431747590;150;16341493;66;100
r;2301251;150;49560;24;99
r;596648;150;52119;28;99
r;19188661;150;664439;128;99
r;19188725;150;664455;128;99
r;19188746;150;664460;128;99
r;19188758;150;664463;128;99
r;19189002;150;664523;128;99
r;19189043;150;664533;128;99
r;376735;150;114365;17;98
r;423450516;150;91814;0;97
r;2281233;150;58404;9;97
r;1543301;150;45179;15;97
r;19188553;150;664412;128;97
r;19188665;150;664440;128;97
r;19188693;150;664447;128;97
r;19188811;150;664476;128;97
r;19188827;150;664480;128;97
r;19188899;150;664498;128;97
r;19188950;150;664510;128;97
r;19188978;150;664517;128;97
r;19188990;150;664520;128;97
r;19188998;150;664522;128;97
r;19189071;150;664540;128;97
r;271910882;150;10851280;128;97
r;206019234;150;56751;24;96
r;1690842;150;116032;35;95
r;1690845;150;27266;35;95
r;381947276;150;234460;35;95
r;30227081;150;1864485;128;95
r;271910839;150;10851275;128;95
r;271910844;150;10851276;128;95
r;271910850;150;10851277;128;95
r;54677339;150;58646;5;94
r;271910869;150;10851278;128;93
r;271910873;150;10851279;128;93
r;210477095;150;9237353;140;93
r;171757244;150;8739456;24;92
r;193856337;150;24388;24;92
r;2482104;150;50739;26;92
r;1533793;150;213467;1;91
r;3153076;150;115919;24;91
r;13952560;150;142832;74;91
r;426738103;150;16263020;140;91
r;30899953;150;76247;0;90
r;30878014;150;76247;3;90
r;1745481;150;218648;15;90
r;24930245;150;119520;24;90
r;3205189;150;56362;17;89
r;358518;150;56280;28;89
r;358519;150;144846;28;89
r;1601855;150;149223;28;89
r;2125522;150;126285;9;87
r;1543298;150;71578;15;87
r;28339861;150;146357;32;87
r;437572955;150;16597682;66;87
r;54677340;150;47200;5;86
r;166977550;150;8731956;24;86
r;323028285;150;4313527;24;86
r;437573806;150;16596766;66;86
r;437573919;150;16596616;66;86
r;437573924;150;16596611;66;86
r;437573929;150;16596605;66;86
r;437573932;150;16596602;66;86
r;437573940;150;16596594;66;86
r;437573949;150;16596585;66;86
r;437573952;150;16596582;66;86
r;437574104;150;16596206;66;86
r;437574110;150;16596203;66;86
r;437574113;150;16596201;66;86
r;437574116;150;16596197;66;86
r;437574201;150;16596072;66;86
r;437576973;150;16591420;66;86
r;437578592;150;16574746;66;86
r;437578595;150;16574743;66;86
r;423450535;150;132093;0;85
r;206019628;150;2509569;24;85
r;413470168;150;15851869;128;85
r;1533802;150;53314;0;84
r;1535610;150;213568;0;84
r;1690049;150;43601;24;84
r;179491917;150;1649873;24;84
r;437517798;150;16597680;24;84
r;1855751;150;148387;28;84
r;28333391;150;9864;32;84
r;193775292;150;8962134;102;84
r;114263;150;100478;0;83
r;243675;150;27154;0;83
r;3153077;150;34148;15;83
r;9065621;150;216955;15;83
r;195504888;150;66935;15;83
r;140321;150;118539;0;82
r;1690843;150;53314;35;82
r;437971125;150;16608612;66;82
r;437971130;150;16608607;66;82
r;2492432;150;53455;24;81
r;28333390;150;14330;32;81
r;13952555;150;57444;74;81
r;277816468;150;99645;74;81
r;277816469;150;69280;74;81
r;139303;150;59678;0;80
r;1533810;150;213468;1;80
r;3205192;150;68727;17;80
r;2597364;150;108463;28;80
r;1744315;150;145044;42;80
r;1811170;150;11191;42;80
r;70175113;150;216042;15;79
r;25403258;150;64325;24;79
r;439400177;150;14331368;24;79
r;442279755;150;33981;24;79
r;442279770;150;16794377;24;79
r;442282864;150;16794489;24;79
r;442282949;150;39840;24;79
r;442282958;150;16794385;24;79
r;358517;150;126285;28;79
r;213848791;150;9461514;128;79
r;1982364;150;217644;0;78
r;423450595;150;39377;0;78
r;2277422;150;54764;24;78
r;3153103;150;7943;24;78
r;288864483;150;11289122;24;78
r;282779113;150;52004;26;78
r;423450571;150;35789;0;77
r;9156266;150;323198;9;77
r;25101870;150;138923;24;77
r;25403245;150;33082;24;77
r;280408786;150;11057780;24;77
r;428875713;150;16318569;24;77
r;456267984;150;270315;24;77
r;461968154;150;154604;24;77
r;471556617;150;17347994;24;77
r;473102034;150;17398507;24;77
r;473102074;150;17398510;24;77
r;473102126;150;14365488;24;77
r;2329048;150;254876;36;77
r;364754135;150;14344712;128;77
r;11275927;150;265220;0;76
r;193876881;150;213914;15;76
r;280298620;150;222803;24;76
r;437965023;150;14465363;24;76
r;437965085;150;16608610;24;76
r;24603212;150;9683;32;76
r;107089;150;130716;0;75
r;11168808;150;325728;0;75
r;8894678;150;216119;5;75
r;271009;150;123041;17;75
r;386027291;150;14883726;24;75
r;1690841;150;17559;35;75
r;12379224;150;253302;74;75
r;133527;150;149223;0;74
r;423450560;150;98300;0;74
r;269309;150;20307;17;74
r;2481990;150;108166;17;74
r;14845837;150;116746;24;74
r;357352839;150;14113685;24;74
r;96698454;150;58646;73;74
r;11182048;150;325731;0;73
r;2482085;150;64239;15;73
r;2482092;150;16964;24;73
r;121753462;150;124836;24;73
r;361489334;150;137117;24;73
r;364819537;150;14350668;24;73
r;369965764;150;14561127;24;73
r;435552432;150;16574744;24;73
r;437466540;150;16596195;24;73
r;437466657;150;16596199;24;73
r;437466843;150;41971;24;73
r;437466867;150;16596204;24;73
r;437493398;150;16596583;24;73
r;437493519;150;16596592;24;73
r;437493660;150;16596600;24;73
r;437493689;150;16596603;24;73
r;437493942;150;16596609;24;73
r;437458981;150;24646;26;73
r;438143909;150;16591419;26;73
r;438144139;150;16596071;26;73
r;12001965;150;215126;0;72
r;385467;150;71864;9;72
r;368767987;150;14536511;24;72
r;430248077;150;16324561;24;72
r;3153078;150;214939;17;71
r;179036371;150;8751138;24;71
r;385107077;150;14880415;24;71
r;385987996;150;14883453;24;71
r;13952556;150;217644;74;71
